transaction_id,timestamp,sender_upi_id,receiver_upi_id,sender_account_id,receiver_account_id,amount,transaction_type,device_id,ip_address,location,sender_bank,receiver_bank,hour_of_day,day_of_week,is_new_device,is_new_receiver,transaction_status,label_is_fraud,fraud_type,sender_prior_txn_count,sender_avg_amount_prior,sender_std_amount_prior,amount_zscore_vs_sender,amount_ratio_vs_sender_avg,seconds_since_last_txn,sender_txn_count_last_1h,sender_txn_count_last_24h,device_seen_count_prior,is_new_device_derived,location_seen_count_prior,is_new_location_derived,receiver_seen_count_prior,is_new_receiver_derived,sender_typical_hour_prior,hour_deviation_from_typical,triggered_rules,triggered_rule_count,any_rule_triggered
55f53a11-ffaf-4f55-87d3-b75da5232d80,2026-06-04 23:11:34,user778666@ybl,person302474@okaxis,ACC100778,RCV101101,283.91,P2P,dev_ky28nvqhl0,168.93.12.21,Chennai,ICICI Bank,Kotak Mahindra Bank,23,3,False,False,SUCCESS,False,,3,726.2633333333333,120.94803939433392,-3.657383249439067,0.3909188127355092,182999.0,0.0,0.0,3,False,3,False,1,False,20.33333333333333,2.666666666666668,,0,False
58fd7608-3520-4fe6-a8c1-0894651bd7db,2026-06-04 23:16:01,user76340@okicici,merchant199334@oksbi,ACC100763,RCV459446,523.75,P2M,dev_wwimt8545y,153.81.202.71,Jaipur,Bank of Baroda,Union Bank of India,23,3,False,False,SUCCESS,False,,3,576.3466666666667,272.0174892048916,-0.1933576654222013,0.9087412668301484,144012.0,0.0,0.0,3,False,3,False,1,False,8.333333333333334,9.333333333333334,,0,False
27b7b353-0ef6-49b0-a0ad-e348f380b1cb,2026-06-04 23:17:39,user9941@ybl,store567527@ybl,ACC100009,RCV686087,1298.5,P2P,dev_ren93iiuc0,199.12.206.174,Surat,SBI,Yes Bank,23,3,False,False,SUCCESS,False,,1,1394.72,,,0.9310112423999082,95463.0,0.0,0.0,1,False,1,False,0,True,20.0,3.0,,0,False
b456ab54-bc67-486d-96b8-082ed107f296,2026-06-04 23:21:07,user305160@oksbi,shop719856@okhdfcbank,ACC100305,RCV821602,581.47,P2M,dev_7yxw1tbrwr,153.243.246.10,Kolkata,HDFC Bank,Canara Bank,23,3,False,False,SUCCESS,False,,1,442.85,,,1.31301795190245,15232.0,0.0,1.0,1,False,1,False,1,False,19.0,4.0,,0,False
64db42ab-a702-46e3-889a-e158f351a80d,2026-06-04 23:21:16,user854369@ybl,shop9906@okhdfcbank,ACC100854,RCV492766,3205.36,COLLECT,dev_s8anp8dmlc,42.177.105.237,Jaipur,Canara Bank,Bank of Baroda,23,3,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,NEW_DEVICE_AND_LOCATION,1,True
7fe39a6c-51de-4e91-90ec-da1c391139d5,2026-06-04 23:22:47,user1081780@ybl,store341708@okaxis,ACC101081,RCV831202,304.53,P2P,dev_1loqsot56a,214.31.232.212,Kochi,IDFC First Bank,HDFC Bank,23,3,False,False,SUCCESS,False,,4,501.6825,147.86613977400864,-1.3333174200754698,0.6070173864944461,13899.0,0.0,1.0,4,False,4,False,0,True,20.0,3.0,,0,False
7505bcd8-856d-4bac-8124-25aefb1d43a7,2026-06-04 23:27:38,user217655@okicici,store483109@okaxis,ACC100217,RCV453114,261.75,P2P,dev_7f0i9g5dzx,67.20.202.93,Kolkata,Yes Bank,SBI,23,3,False,False,SUCCESS,False,,2,503.69,99.40507129920488,-2.433879849769146,0.5196648732355218,348777.0,0.0,0.0,2,False,2,False,0,True,17.5,5.5,,0,False
161b0644-742d-4cf2-851c-9b90b78844fb,2026-06-04 23:31:15,user1187980@ybl,store25959@okaxis,ACC101187,RCV638105,690.92,P2P,dev_5qtdcjs924,149.65.202.190,Mumbai,Indian Bank,Union Bank of India,23,3,False,False,SUCCESS,False,,11,346.6627272727273,109.78282307272929,3.135802697469421,1.9930611099601652,249530.0,0.0,0.0,11,False,11,False,1,False,0.1818181818181818,1.1818181818181834,HIGH_AMOUNT_DEVIATION,1,True
ed5dfc4d-5c11-4381-b1c9-7c10fe5d45d9,2026-06-04 23:31:44,user486398@okicici,person641915@ybl,ACC100486,RCV736174,402.41,P2M,dev_x8fk2076vm,80.2.40.42,Lucknow,Bank of Baroda,Indian Bank,23,3,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,NEW_DEVICE_AND_LOCATION,1,True
3ccfaad1-e3c0-4caf-a778-382c1ed5da2c,2026-06-04 23:36:03,user80443@okhdfcbank,store269878@okicici,ACC100080,RCV940648,813.16,COLLECT,dev_3uvulemx15,107.165.154.127,Nagpur,HDFC Bank,Axis Bank,23,3,False,True,SUCCESS,False,,1,440.79,,,1.8447786928015608,176353.0,0.0,0.0,1,False,1,False,0,True,22.0,1.0,,0,False
23143b42-b919-415c-b21d-79acbc45e2f4,2026-06-04 23:40:43,user1169803@okaxis,person716679@okicici,ACC101169,RCV997777,1388.96,P2M,dev_9wxhvy3nuk,101.176.216.233,Chandigarh,Yes Bank,Union Bank of India,23,3,False,False,FAILED,False,,1,1240.23,,,1.119921304919249,357283.0,0.0,0.0,1,False,1,False,1,False,20.0,3.0,,0,False
a5e2efa5-653f-47bb-b632-82363f386f7a,2026-06-04 23:41:30,user1174749@okhdfcbank,biz216929@okicici,ACC101174,RCV492403,359.94,P2P,dev_w87s34876k,179.103.124.85,Chandigarh,IDFC First Bank,Punjab National Bank,23,3,False,False,SUCCESS,False,,5,288.57,63.819779849197246,1.1183053305518058,1.247323006549537,185497.0,0.0,0.0,5,False,5,False,0,True,16.4,6.600000000000001,,0,False
58d1ccb8-2f8d-4162-a05b-ea84bc2fd2cb,2026-06-04 23:41:57,user779169@okicici,person750515@okhdfcbank,ACC100779,RCV179357,1622.04,P2P,dev_aofc9lgytl,9.161.189.59,Kochi,IDFC First Bank,ICICI Bank,23,3,False,False,SUCCESS,False,,1,6976.92,,,0.2324865413391582,13491.0,0.0,1.0,1,False,1,False,0,True,19.0,4.0,,0,False
d8fddcd5-a917-4d28-bee5-1a5ed3668f71,2026-06-04 23:43:22,user1205869@oksbi,store393921@oksbi,ACC101205,RCV114870,11.7,P2P,dev_a4520szork,110.82.230.237,Lucknow,Axis Bank,IDFC First Bank,23,3,False,False,SUCCESS,False,,2,910.97,131.91784109816226,-6.816894458808178,0.0128434525835098,176260.0,0.0,0.0,2,False,2,False,0,True,21.5,1.5,,0,False
90afdc25-9659-40b0-822c-1d945181c7ec,2026-06-04 23:44:51,user407510@okhdfcbank,person544325@paytm,ACC100407,RCV631958,480.51,P2P,dev_chm40oeytl,115.129.76.150,Ahmedabad,Yes Bank,Axis Bank,23,3,False,False,PENDING,False,,2,388.74,301.02949888673703,0.3048538443553953,1.2360703812316716,350285.0,0.0,0.0,2,False,2,False,2,False,20.5,2.5,,0,False
bda48578-2600-4685-a356-54e136961723,2026-06-04 23:50:23,user983580@okicici,person636443@paytm,ACC100983,RCV272905,1893.01,P2P,dev_pmlqhdlqh1,184.23.142.190,Delhi,Axis Bank,SBI,23,3,True,True,SUCCESS,True,account_takeover,5,2345.668,1789.7997486367017,-0.2529098578457125,0.8070238413961396,125407.0,0.0,0.0,0,True,0,True,0,True,5.8,6.800000000000001,NEW_DEVICE_AND_LOCATION,1,True
36f5fe80-2adf-4eb4-82e5-1a7fd851f2f5,2026-06-04 23:51:20,user422553@okicici,biz279322@okhdfcbank,ACC100422,RCV854726,882.71,P2P,dev_015z11l6sp,6.141.72.208,Kochi,HDFC Bank,Indian Bank,23,3,False,False,SUCCESS,False,,2,410.415,41.66980261532323,11.334226954709,2.150774216341996,274458.0,0.0,0.0,2,False,2,False,0,True,19.5,3.5,HIGH_AMOUNT_DEVIATION,1,True
98474c6c-c7cc-449a-98e2-ab22dd8f4935,2026-06-04 23:51:26,user1099409@oksbi,store281258@oksbi,ACC101099,RCV249011,607.89,P2P,dev_i2lswbb8ri,206.27.141.67,Chennai,IDFC First Bank,Indian Bank,23,3,False,False,SUCCESS,False,,1,656.04,,,0.9266050850557892,12570.0,0.0,1.0,1,False,1,False,0,True,20.0,3.0,,0,False
fc28254e-5930-4ee2-91b0-ca1821130827,2026-06-04 23:52:13,user895958@oksbi,store741400@paytm,ACC100895,RCV232510,1234.56,P2M,dev_mgs6rv9777,47.142.23.42,Kolkata,Kotak Mahindra Bank,Kotak Mahindra Bank,23,3,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,NEW_DEVICE_AND_LOCATION,1,True
fd7e0b76-698a-445e-80b3-a6c6a1f94f7a,2026-06-04 23:52:57,user305160@oksbi,person242915@okicici,ACC100305,RCV143256,697.68,P2P,dev_7yxw1tbrwr,52.252.192.25,Kolkata,HDFC Bank,Indian Bank,23,3,False,False,SUCCESS,False,,2,512.1600000000001,98.0191420080792,1.8926915314634,1.362230552952202,1910.0,1.0,2.0,2,False,2,False,0,True,21.0,2.0,,0,False
c6004fe7-99dd-411d-a2ed-c4f83812bdc2,2026-06-04 23:53:32,user511843@okicici,merchant12474@oksbi,ACC100511,RCV861380,462.89,P2P,dev_dz3cc5rqns,96.177.82.139,Patna,Punjab National Bank,ICICI Bank,23,3,False,False,SUCCESS,False,,3,807.1266666666667,228.6444196417952,-1.5055546389715684,0.5735035393040332,168854.0,0.0,0.0,3,False,3,False,0,True,7.333333333333333,8.333333333333332,,0,False
0c8448c5-bc7f-4590-8b13-59bd9b57f383,2026-06-04 23:55:45,user72781@ybl,shop293489@okhdfcbank,ACC100727,RCV265269,877.9,P2P,dev_keivli77jz,42.255.165.137,Chandigarh,ICICI Bank,Axis Bank,23,3,False,False,SUCCESS,False,,3,1127.3133333333333,149.7390801806039,-1.6656529012500263,0.7787542061656919,8843.0,0.0,1.0,3,False,3,False,0,True,21.33333333333333,1.666666666666668,,0,False
272dcb52-d359-42e7-839e-e33edf354247,2026-06-04 23:57:18,user756331@oksbi,person711828@ybl,ACC100756,RCV530324,1181.25,P2P,dev_18b850pk5l,103.235.24.160,Surat,Bank of Baroda,Axis Bank,23,3,False,False,SUCCESS,False,,6,782.96,308.097370712572,1.2927406653254754,1.508697762337795,15484.0,0.0,1.0,6,False,6,False,0,True,17.0,6.0,,0,False
303520ef-9df5-42ce-8ace-61d86d7056af,2026-06-04 23:57:45,user690309@paytm,person2809@ybl,ACC100690,RCV267534,390.15,P2P,dev_1oulwozq48,212.160.161.20,Surat,Kotak Mahindra Bank,Punjab National Bank,23,3,False,False,SUCCESS,False,,2,451.98,75.16545084013003,-0.8225853674649904,0.8632019115890083,233925.0,0.0,0.0,2,False,2,False,0,True,13.5,9.5,,0,False
b8d370b3-0ac0-44c3-bbc8-9071952246e3,2026-06-05 00:00:22,user118911@okaxis,biz73715@okicici,ACC100118,RCV705995,2773.52,P2M,dev_k8r2ykccpr,128.239.21.142,Guwahati,Union Bank of India,Kotak Mahindra Bank,0,4,False,False,SUCCESS,False,,4,1915.4,398.0660073404912,2.1557228805673807,1.4480108593505272,12490.0,0.0,1.0,4,False,4,False,0,True,17.75,6.25,ODD_HOUR,1,True
00de339a-d6fb-4408-9523-82a60a2d7a8a,2026-06-05 00:09:32,user91222@paytm,shop791994@paytm,ACC100912,RCV754622,488.96,P2M,dev_fqztio4m7p,133.211.183.22,Lucknow,Bank of Baroda,IDFC First Bank,0,4,False,False,SUCCESS,False,,3,454.8533333333333,198.02561559892533,0.1722336100989339,1.0749838775869145,61037.0,0.0,1.0,3,False,3,False,0,True,9.0,9.0,ODD_HOUR,1,True
b884d3bf-d6ad-4f42-831a-cd33e056571f,2026-06-05 00:13:23,user955377@okhdfcbank,shop179372@okicici,ACC100955,RCV787319,1975.45,P2M,dev_80nkxkbefq,187.52.218.52,Pune,Axis Bank,IDFC First Bank,0,4,False,False,SUCCESS,False,,5,1979.056,519.3265874957684,-0.0069436075233282,0.9981779191695436,49870.0,0.0,1.0,5,False,5,False,0,True,8.2,8.2,ODD_HOUR,1,True
52a3c7d4-7be9-4690-8e9b-ee61ae1d8dbb,2026-06-05 00:13:58,user79463@okaxis,person323343@paytm,ACC100079,RCV342476,157.39,COLLECT,dev_mqodpxnf7c,59.7.243.203,Bhopal,Axis Bank,Indian Bank,0,4,False,False,SUCCESS,False,,3,146.48333333333332,38.60701274811784,0.2825048065185614,1.074456707247696,6337.0,0.0,1.0,3,False,3,False,0,True,21.666666666666668,2.333333333333332,ODD_HOUR,1,True
060471f8-2d81-40e0-841e-d2b5a84436c9,2026-06-05 00:27:16,user293961@okicici,person585544@okhdfcbank,ACC100293,RCV119384,1914.81,COLLECT,dev_m264upj16d,79.226.64.101,Indore,Canara Bank,Punjab National Bank,0,4,False,False,SUCCESS,False,,5,1493.696,512.3500835659149,0.8219262834292538,1.2819275140323063,97540.0,0.0,0.0,5,False,5,False,0,True,16.6,7.399999999999999,ODD_HOUR,1,True
68616e53-c1d3-42c0-bbe1-18967ebbebb2,2026-06-05 00:29:48,user794271@okaxis,person45110@okicici,ACC100794,RCV772238,152.05,COLLECT,dev_mn1s3yg8vf,17.93.182.246,Kochi,HDFC Bank,Indian Bank,0,4,False,True,SUCCESS,False,,4,165.04,84.59728009812136,-0.1535510359781466,0.9212918080465344,168150.0,0.0,0.0,4,False,4,False,0,True,11.5,11.5,ODD_HOUR,1,True
678e2698-01f2-49f5-b0de-938854664bf1,2026-06-05 00:32:31,user288738@oksbi,person394198@oksbi,ACC100288,RCV853210,827.69,P2M,dev_yrvxoieves,149.200.1.57,Kochi,HDFC Bank,Indian Bank,0,4,False,False,SUCCESS,False,,7,974.2757142857143,241.8259094098578,-0.6061621545988854,0.8495439102747389,46600.0,0.0,1.0,7,False,7,False,4,False,10.0,10.0,ODD_HOUR,1,True
4bd9eebb-ad20-4c29-8bcc-35d7b41ccf52,2026-06-05 00:46:42,user699532@okaxis,person3769@okicici,ACC100699,RCV322355,991.59,P2P,dev_yx8hbbjcdi,80.88.55.149,Kolkata,Bank of Baroda,Axis Bank,0,4,False,False,SUCCESS,False,,2,455.7000000000001,103.9305546987988,5.156231500477055,2.17597103357472,18756.0,0.0,1.0,2,False,2,False,0,True,18.0,6.0,"HIGH_AMOUNT_DEVIATION,ODD_HOUR",2,True
461b9a94-54a7-4c4d-acb3-0ad46e9abd50,2026-06-05 00:59:13,user665959@okhdfcbank,shop791994@paytm,ACC100665,RCV754622,982.62,P2P,dev_9hha1pjgfj,106.38.196.174,Bhopal,Punjab National Bank,Indian Bank,0,4,False,True,SUCCESS,False,,3,981.5533333333332,210.15100293201863,0.005075715327477,1.0010867128972445,113380.0,0.0,0.0,3,False,3,False,0,True,17.333333333333332,6.666666666666668,ODD_HOUR,1,True
a468168b-fe09-4a50-98de-248a0638d649,2026-06-05 01:08:48,user1207462@okicici,shop324128@okicici,ACC101207,RCV234815,792.66,P2M,dev_dxx60lxet8,3.148.7.150,Guwahati,Indian Bank,Punjab National Bank,1,4,False,True,SUCCESS,True,odd_hour_fraud,5,364.532,80.65020812124418,5.308454993152414,2.17445930672753,192498.0,0.0,0.0,5,False,5,False,0,True,19.4,5.600000000000001,"HIGH_AMOUNT_DEVIATION,ODD_HOUR",2,True
ee9d35e3-8a40-443d-9e2d-ece6a98508c7,2026-06-05 01:30:41,user73656@okhdfcbank,merchant832848@oksbi,ACC100736,RCV624467,1207.66,P2P,dev_zwkhe9i0hn,105.127.110.2,Bhopal,Punjab National Bank,Axis Bank,1,4,False,False,SUCCESS,False,,6,870.2133333333335,207.20373178750103,1.6285742720731349,1.387774645297705,14796.0,0.0,2.0,6,False,6,False,0,True,16.0,9.0,ODD_HOUR,1,True
aacdb699-2ca7-426c-beda-8db4730b62f2,2026-06-05 01:37:44,user160998@paytm,store337459@ybl,ACC100160,RCV230126,235.63,P2P,dev_dicvwv8lw2,198.209.217.185,Delhi,Punjab National Bank,HDFC Bank,1,4,False,False,SUCCESS,False,,2,243.41,76.67865935186921,-0.1014623894804747,0.9680374676471796,311115.0,0.0,0.0,2,False,2,False,0,True,9.5,8.5,ODD_HOUR,1,True
8ddb2c15-f168-4f2f-8c8c-64a7996ddfca,2026-06-05 01:38:06,user95833@oksbi,merchant631567@oksbi,ACC100095,RCV703107,205.23,P2P,dev_dysal8m1g9,195.54.65.4,Chandigarh,ICICI Bank,IDFC First Bank,1,4,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,"NEW_DEVICE_AND_LOCATION,ODD_HOUR",2,True
8455dc12-2471-4687-90b4-65859a515411,2026-06-05 01:48:24,user147965@oksbi,shop87582@okicici,ACC100147,RCV406886,369.71,P2P,dev_2lofn1r4kz,101.64.94.12,Indore,Union Bank of India,Indian Bank,1,4,False,False,SUCCESS,False,,4,188.6175,111.73188932290844,1.6207772113889287,1.9601044441793576,136788.0,0.0,0.0,4,False,4,False,1,False,12.0,11.0,ODD_HOUR,1,True
e1999c23-2d3e-4f0c-8c4a-273908a366f9,2026-06-05 01:53:23,user1131287@paytm,biz742607@okhdfcbank,ACC101131,RCV864160,1001.64,P2P,dev_0pn524kskw,174.24.45.156,Surat,IDFC First Bank,Union Bank of India,1,4,False,False,SUCCESS,False,,1,534.65,,,1.873449920508744,196218.0,0.0,0.0,1,False,1,False,0,True,19.0,6.0,ODD_HOUR,1,True
a258c2c2-e91d-4c09-b0be-e3376e092f68,2026-06-05 02:28:40,user388477@oksbi,person120152@okaxis,ACC100388,RCV812206,2362.51,P2M,dev_sviwxyytuw,39.130.67.72,Bengaluru,IDFC First Bank,ICICI Bank,2,4,False,False,SUCCESS,False,,1,799.14,,,2.9563155392046454,291235.0,0.0,0.0,1,False,1,False,1,False,17.0,9.0,ODD_HOUR,1,True
e74c92de-3ff6-481a-9a77-57e559ecded1,2026-06-05 02:49:34,user582215@paytm,person72958@okicici,ACC100582,RCV813266,1525.07,P2P,dev_zagrd1ppkp,178.195.177.147,Indore,Indian Bank,SBI,2,4,False,True,SUCCESS,False,,1,4790.74,,,0.3183370418766203,496298.0,0.0,0.0,1,False,1,False,0,True,8.0,6.0,ODD_HOUR,1,True
1b72f1a1-7942-4f19-a291-f1a3b4b41e7d,2026-06-05 02:55:54,user1167479@paytm,merchant105663@oksbi,ACC101167,RCV101341,998.53,P2P,dev_b0ji1t3uzz,82.10.169.13,Jaipur,HDFC Bank,Yes Bank,2,4,False,False,FAILED,False,,6,1072.2333333333331,399.6959787972186,-0.1843984859570628,0.9312618522087852,104799.0,0.0,0.0,6,False,6,False,0,True,19.166666666666668,6.833333333333332,ODD_HOUR,1,True
9ed54653-adcc-44ad-97b3-a279496462df,2026-06-05 03:11:03,user12193@okhdfcbank,shop653624@paytm,ACC100121,RCV822369,339.96,P2P,dev_qivbkv4yka,57.168.137.86,Chandigarh,Bank of Baroda,ICICI Bank,3,4,False,False,SUCCESS,False,,2,320.815,187.8287742865826,0.1019279398096332,1.059676137337718,480385.0,0.0,0.0,2,False,2,False,0,True,12.5,9.5,ODD_HOUR,1,True
d0f03766-26f2-4026-830f-acb985b3a524,2026-06-05 03:17:14,user1064248@okhdfcbank,store439477@okhdfcbank,ACC101064,RCV488432,363.17,P2M,dev_dsdjt3br4f,223.126.11.115,Guwahati,IDFC First Bank,SBI,3,4,False,False,SUCCESS,False,,6,363.86,175.72886365079583,-0.00392650351038,0.9981036662452594,109458.0,0.0,0.0,6,False,6,False,2,False,12.666666666666666,9.666666666666666,ODD_HOUR,1,True
b9cb010b-ca6b-4476-87f1-366f6fa66bbd,2026-06-05 03:23:02,user517912@paytm,person585544@okhdfcbank,ACC100517,RCV119384,197.77,P2P,dev_x5zu2zueug,40.28.165.119,Jaipur,Canara Bank,Axis Bank,3,4,False,True,SUCCESS,False,,4,349.39,53.83214467211949,-2.8165327783889382,0.56604367612124,87330.0,0.0,0.0,4,False,4,False,2,False,9.5,6.5,ODD_HOUR,1,True
8c637b42-59ac-4993-84d9-88ff3e03a8fc,2026-06-05 03:35:09,user928811@okaxis,store114155@paytm,ACC100928,RCV335833,3366.04,P2P,dev_hznwg3zrzq,85.80.244.131,Ahmedabad,Union Bank of India,IDFC First Bank,3,4,False,False,SUCCESS,False,,3,2136.04,1614.2344722189523,0.7619710898065647,1.5758319132600511,57002.0,0.0,1.0,3,False,3,False,3,False,8.666666666666666,5.666666666666666,ODD_HOUR,1,True
9c30119b-bb1d-4cb6-8944-30c29be47311,2026-06-05 03:37:26,user584642@okaxis,shop694422@ybl,ACC100584,RCV296956,597.22,P2P,dev_5fknjmvryd,157.164.212.135,Kolkata,Yes Bank,ICICI Bank,3,4,False,False,SUCCESS,False,,3,636.8000000000001,119.67192319002817,-0.3307375610330135,0.9378454773869346,191386.0,0.0,0.0,3,False,3,False,0,True,21.0,6.0,ODD_HOUR,1,True
7a0a218b-b9e2-4442-8300-5f1b9f3f6479,2026-06-05 03:56:22,user840342@oksbi,merchant507876@okaxis,ACC100840,RCV276212,735.59,P2P,dev_3llu1a7box,37.102.105.186,Nagpur,Indian Bank,Kotak Mahindra Bank,3,4,False,False,SUCCESS,False,,2,667.685,53.40777518302004,1.2714440878186808,1.1017021499659272,318394.0,0.0,0.0,2,False,2,False,1,False,12.0,9.0,ODD_HOUR,1,True
d4643d2d-30d9-43f5-8c65-8d5b584d29ea,2026-06-05 04:02:24,user374280@okhdfcbank,store453588@okaxis,ACC100374,RCV960548,4025.08,P2P,dev_jawshmlfzk,68.18.79.69,Hyderabad,ICICI Bank,Yes Bank,4,4,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,"NEW_DEVICE_AND_LOCATION,ODD_HOUR",2,True
383d407f-6e7e-4611-8106-594ada74e1b7,2026-06-05 04:07:08,user378465@oksbi,biz620420@okaxis,ACC100378,RCV967149,11400.86,P2M,dev_cer4kmusoz,75.12.146.161,Mumbai,Canara Bank,Kotak Mahindra Bank,4,4,False,True,SUCCESS,True,odd_hour_fraud,4,4133.6125,1313.4035763459506,5.533141245296721,2.758086298606848,37981.0,0.0,1.0,4,False,4,False,0,True,16.75,11.25,"HIGH_AMOUNT_DEVIATION,NEW_RECEIVER_HIGH_VALUE,ODD_HOUR",3,True
7b3db5bc-aa10-4b11-8d48-2dc4852d9724,2026-06-05 04:11:10,user7395@okhdfcbank,shop787131@okaxis,ACC100007,RCV925792,1054.4,P2M,dev_t84azytjxe,177.44.168.70,Patna,Bank of Baroda,SBI,4,4,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,"NEW_DEVICE_AND_LOCATION,ODD_HOUR",2,True
ef0260da-55e1-49ef-80c3-762b7046cb06,2026-06-05 04:22:42,user96674@paytm,biz31997@paytm,ACC100966,RCV311067,281.38,P2M,dev_qe8xavmnkw,128.124.157.174,Jaipur,HDFC Bank,SBI,4,4,False,False,SUCCESS,False,,1,338.54,,,0.8311573226206651,246595.0,0.0,0.0,1,False,1,False,0,True,7.0,3.0,ODD_HOUR,1,True
a71ee270-d94a-42e2-a3b3-4e2dd774c0e4,2026-06-05 04:23:28,user29330@paytm,store464256@oksbi,ACC100029,RCV604900,1656.83,P2M,dev_q3h8xaz8j2,171.136.56.188,Bhopal,Canara Bank,Canara Bank,4,4,True,True,SUCCESS,True,account_takeover,1,292.5,,,5.664376068376068,47065.0,0.0,1.0,0,True,0,True,0,True,15.0,11.0,"NEW_RECEIVER_HIGH_VALUE,NEW_DEVICE_AND_LOCATION,ODD_HOUR",3,True
c6830dd0-50e0-4f39-9e38-3ab76f8d48c7,2026-06-05 04:39:42,user270358@okhdfcbank,shop785171@okhdfcbank,ACC100270,RCV716285,2267.95,COLLECT,dev_xlk8wru1xe,53.121.160.230,Pune,Axis Bank,Axis Bank,4,4,False,True,SUCCESS,False,,6,2374.4333333333334,699.8564835354936,-0.1521502419973412,0.9551542122330942,24978.0,0.0,1.0,6,False,6,False,0,True,19.0,9.0,ODD_HOUR,1,True
8be987ef-f11e-439f-beed-54b559698333,2026-06-05 04:49:05,user686440@oksbi,store564783@paytm,ACC100686,RCV199786,493.39,P2M,dev_ihnflayzhu,106.32.184.244,Nagpur,ICICI Bank,ICICI Bank,4,4,False,False,SUCCESS,False,,0,,,,,,0.0,0.0,0,True,0,True,0,True,,,"NEW_DEVICE_AND_LOCATION,ODD_HOUR",2,True
1c34171a-7ce9-471e-b34f-cf0593529d5c,2026-06-05 05:01:21,user746344@oksbi,store362636@ybl,ACC100746,RCV803914,696.12,P2P,dev_q9wfb76av3,140.189.8.200,Nagpur,Bank of Baroda,Indian Bank,5,4,False,False,SUCCESS,False,,2,476.98,10.578317446550756,20.715959896954537,1.4594322613107469,127515.0,0.0,0.0,2,False,2,False,0,True,15.0,10.0,HIGH_AMOUNT_DEVIATION,1,True
e889c6cf-ee58-41db-afa1-9799740eff77,2026-06-05 05:12:51,user132735@oksbi,shop8430@okicici,ACC100132,RCV495766,134.36,P2M,dev_ye89fx5rx1,171.167.39.232,Kolkata,Canara Bank,Canara Bank,5,4,False,False,SUCCESS,False,,1,96.49,,,1.3924759042387815,236266.0,0.0,0.0,1,False,1,False,0,True,11.0,6.0,,0,False
3083afba-fa08-40ae-9591-10dd669e0f46,2026-06-05 05:14:34,user217655@okicici,person560239@okaxis,ACC100217,RCV462101,536.92,P2M,dev_7f0i9g5dzx,176.98.10.141,Kolkata,Yes Bank,Yes Bank,5,4,False,False,SUCCESS,False,,3,423.04333333333335,156.37243565709826,0.7282400263712805,1.2691844019131215,20816.0,0.0,1.0,3,False,3,False,0,True,19.33333333333333,9.666666666666668,,0,False
44ed2768-daf1-4d1c-b16a-1f5709edfd53,2026-06-05 05:15:13,user648371@okicici,person734755@ybl,ACC100648,RCV835459,16.68,P2M,dev_9au87cm453,216.25.149.129,Pune,SBI,Kotak Mahindra Bank,5,4,False,True,SUCCESS,True,micro_transaction_probing,3,582.6733333333333,302.54247872544,-1.8707896349556168,0.0286266747520051,290933.0,0.0,0.0,3,False,3,False,0,True,18.33333333333333,10.666666666666668,,0,False
b31dd9e8-7501-403d-9bef-91ad3aafdf1b,2026-06-05 05:16:13,user648371@okicici,person734755@ybl,ACC100648,RCV835459,10.28,P2P,dev_9au87cm453,51.208.112.172,Pune,SBI,ICICI Bank,5,4,False,True,SUCCESS,True,micro_transaction_probing,4,441.175,375.6439994196633,-1.1470834105314995,0.0233014110047033,60.0,1.0,1.0,4,False,4,False,1,False,15.0,10.0,,0,False
67655628-07ee-4d4d-a552-8ba2be0bc615,2026-06-05 05:17:41,user114884@paytm,person607815@okicici,ACC101148,RCV593562,4222.56,P2P,dev_dc4fh065af,157.163.94.71,Surat,Yes Bank,Yes Bank,5,4,False,False,SUCCESS,False,,3,1741.7299999999998,882.5583101982554,2.8109530796245226,2.4243482055198,22377.0,0.0,2.0,3,False,3,False,0,True,21.0,8.0,,0,False
b18038fb-c7ad-43e9-837a-794462627bc7,2026-06-05 05:22:00,user996538@okhdfcbank,person270791@oksbi,ACC100996,RCV376913,2171.56,P2P,dev_ffp5gofc5w,88.128.140.161,Patna,Kotak Mahindra Bank,SBI,5,4,False,False,SUCCESS,False,,3,3256.24,1534.0178334361049,-0.7070843482766976,0.6668918752917475,150956.0,0.0,0.0,3,False,3,False,2,False,9.0,4.0,,0,False
9658a64a-22d1-4f98-bef9-7e55fad00c8b,2026-06-05 05:22:13,user648371@okicici,person734755@ybl,ACC100648,RCV835459,15.89,P2P,dev_9au87cm453,2.57.34.254,Pune,SBI,ICICI Bank,5,4,False,True,FAILED,True,micro_transaction_probing,5,354.996,378.1076710806064,-0.8968503575472504,0.0447610677303406,360.0,2.0,2.0,5,False,5,False,2,False,13.0,8.0,,0,False
