transaction_id,timestamp,sender_upi_id,receiver_upi_id,sender_account_id,receiver_account_id,amount,transaction_type,device_id,ip_address,location,sender_bank,receiver_bank,hour_of_day,day_of_week,is_new_device,is_new_receiver,transaction_status,label_is_fraud,fraud_type
591b7a86-729b-4962-b803-00ed9c061c81,2026-08-10 14:30:14,user1120391@okaxis,store163684@okhdfcbank,ACC101120,RCV639816,1112.71,P2M,dev_yubekt2mnj,32.246.56.219,Surat,Indian Bank,SBI,14,0,False,False,SUCCESS,False,
b0779459-e91e-46e2-b084-436124559a3c,2026-08-10 14:32:44,user600696@okaxis,person303663@ybl,ACC100600,RCV280460,1614.64,COLLECT,dev_d9gb9xv8wo,61.91.163.101,Delhi,ICICI Bank,Union Bank of India,14,0,False,False,SUCCESS,False,
05f26ee2-a670-49d5-983b-179c6c17a591,2026-08-10 14:33:10,user687576@okicici,biz315243@oksbi,ACC100687,RCV734764,538.66,COLLECT,dev_khhuz83yux,5.41.220.206,Indore,HDFC Bank,IDFC First Bank,14,0,False,False,SUCCESS,False,
2d2418b9-e3b5-4092-9eb6-482b8e109c4a,2026-08-10 14:34:14,user1020705@oksbi,merchant74048@okicici,ACC101020,RCV443040,994.65,P2P,dev_zpex7tv7hr,34.140.241.135,Ahmedabad,Punjab National Bank,HDFC Bank,14,0,False,False,SUCCESS,False,
b194905f-554d-43d7-9616-19a55b9416e6,2026-08-10 14:35:30,user32722@okicici,person317710@paytm,ACC100327,RCV733535,418.93,P2M,dev_me6rpkzggm,127.182.3.250,Indore,Indian Bank,Yes Bank,14,0,False,False,SUCCESS,False,
d8bafcef-22f5-4cc5-a664-3b73a93dfde3,2026-08-10 14:36:56,user11666@paytm,person480748@okaxis,ACC100011,RCV232637,471.1,P2M,dev_6qicatvazc,219.108.226.241,Patna,Punjab National Bank,IDFC First Bank,14,0,False,False,SUCCESS,False,
11195d0c-c4d2-4bad-a8d2-6aab68b68853,2026-08-10 14:39:46,user246639@ybl,shop543971@okicici,ACC100246,RCV341545,293.42,P2P,dev_xxaypntrfz,186.220.245.226,Delhi,SBI,Bank of Baroda,14,0,False,False,SUCCESS,False,
0c9addf9-f158-457f-b725-29537fb95350,2026-08-10 14:40:19,user981620@ybl,person817205@okaxis,ACC100981,RCV240587,402.02,P2M,dev_4qr14vuyv2,164.61.167.188,Lucknow,Punjab National Bank,Bank of Baroda,14,0,False,False,SUCCESS,False,
8320ccbe-4d39-4b3f-9202-2cd0b677490a,2026-08-10 14:43:21,user797345@oksbi,merchant167796@oksbi,ACC100797,RCV921037,1351.93,P2M,dev_gmft1pwvz0,197.93.120.247,Kolkata,Union Bank of India,Canara Bank,14,0,False,False,SUCCESS,False,
c4b86a9e-43c9-4fb3-8038-d1f42a2dbdac,2026-08-10 14:43:23,user871121@paytm,store691594@okicici,ACC100871,RCV964244,292.91,P2P,dev_s1vip3tvf5,137.45.224.10,Lucknow,IDFC First Bank,Union Bank of India,14,0,False,False,SUCCESS,False,
5146e099-0e66-465e-8f93-dd107f400769,2026-08-10 14:46:37,user600696@okaxis,store250149@okicici,ACC100600,RCV847078,1643.98,P2M,dev_d9gb9xv8wo,45.19.183.182,Delhi,ICICI Bank,SBI,14,0,False,True,SUCCESS,False,
07a608b6-cb37-4a19-aad6-92e243a740da,2026-08-10 14:48:03,user840342@oksbi,shop126738@okicici,ACC100840,RCV533410,610.74,P2P,dev_3llu1a7box,177.18.24.73,Nagpur,Indian Bank,Canara Bank,14,0,False,False,SUCCESS,False,
bfecc5f0-f3b8-4e91-86cd-924e49be3c1c,2026-08-10 14:49:27,user84@okaxis,person372251@ybl,ACC100008,RCV602652,379.67,P2M,dev_81sdw4shnf,67.92.6.160,Jaipur,Indian Bank,Axis Bank,14,0,False,True,FAILED,False,
b5fe4ebf-bb91-4c6e-8d60-bdc17efbbdf2,2026-08-10 14:50:10,user785808@paytm,merchant297888@ybl,ACC100785,RCV406731,1760.28,P2M,dev_upmanqy0hu,67.217.202.160,Kolkata,Kotak Mahindra Bank,HDFC Bank,14,0,False,False,SUCCESS,False,
091d5805-a771-41fb-b1bc-81b56b918fab,2026-08-10 14:57:51,user557401@okaxis,shop535881@okhdfcbank,ACC100557,RCV459261,165.14,P2P,dev_ep0o6h5l3x,88.61.113.8,Kolkata,ICICI Bank,Yes Bank,14,0,False,False,SUCCESS,False,
73288644-eb14-4cdd-9d9d-1cdf6022cacc,2026-08-10 15:01:15,user868286@okicici,biz479677@oksbi,ACC100868,RCV763085,1805.72,P2M,dev_k686qe7aju,155.51.48.22,Indore,SBI,Kotak Mahindra Bank,15,0,False,False,SUCCESS,False,
3bb5ca38-d712-48b0-aca5-5ad44a2c4b37,2026-08-10 15:05:30,user8451@ybl,biz194115@okhdfcbank,ACC100084,RCV207453,209.96,P2M,dev_jxrpj1epky,125.121.190.31,Bengaluru,Union Bank of India,Indian Bank,15,0,False,False,SUCCESS,False,
f0aa059d-cb68-41a0-b651-e51c2cfcff24,2026-08-10 15:09:25,user1237911@okhdfcbank,person403581@okicici,ACC101237,RCV626887,273.39,P2P,dev_89qsnvyf2z,205.233.90.245,Kolkata,Axis Bank,HDFC Bank,15,0,False,False,SUCCESS,False,
e0effd31-cf13-4ee0-9371-b5416708254e,2026-08-10 15:09:39,user1030168@paytm,merchant370627@oksbi,ACC101030,RCV376605,686.45,P2P,dev_1k9yxcfe78,203.60.83.37,Kolkata,Punjab National Bank,IDFC First Bank,15,0,False,False,SUCCESS,False,
52e6f5e4-bc8a-467d-abb0-ffa50a58a72a,2026-08-10 15:15:25,user803759@paytm,shop449206@okicici,ACC100803,RCV865847,218.45,P2P,dev_hv1nm3v16x,150.228.134.135,Mumbai,Yes Bank,IDFC First Bank,15,0,False,False,SUCCESS,False,
a81f1824-6c71-4776-b9ad-9c0bad4b693b,2026-08-10 15:17:31,user409386@ybl,biz37718@oksbi,ACC100409,RCV257061,782.31,P2P,dev_5ca7zvky2r,7.233.213.95,Mumbai,ICICI Bank,Canara Bank,15,0,False,False,SUCCESS,False,
071ee031-8612-4d38-b70a-74f027513bf8,2026-08-10 15:23:14,user91553@okaxis,shop577973@okhdfcbank,ACC100915,RCV649293,920.34,P2P,dev_m6x7p7ahug,98.93.9.40,Pune,Axis Bank,Kotak Mahindra Bank,15,0,False,False,SUCCESS,False,
f8fe9b2a-16a8-4aa2-bfe4-707120c1112d,2026-08-10 15:28:43,user767227@okaxis,merchant275804@ybl,ACC100767,RCV943240,4136.74,P2M,dev_t2d8vet8an,11.181.143.72,Hyderabad,Yes Bank,IDFC First Bank,15,0,False,False,SUCCESS,False,
e7a4d3d6-bdbd-4ed8-aadd-5115062fd63f,2026-08-10 15:30:09,user411242@ybl,biz240160@okhdfcbank,ACC100411,RCV369478,191.72,P2P,dev_99w59sqwhb,46.136.212.48,Kolkata,Axis Bank,Canara Bank,15,0,False,False,SUCCESS,False,
a01c9964-6a8b-46c0-bf71-39b849905230,2026-08-10 15:34:10,user102245@okhdfcbank,biz383958@paytm,ACC100102,RCV289984,615.47,P2M,dev_c4rtwuzkam,20.178.196.202,Patna,Bank of Baroda,Kotak Mahindra Bank,15,0,False,True,SUCCESS,False,
fef905fb-dd87-4c35-a57f-b4d8781853d7,2026-08-10 15:34:10,user840342@oksbi,shop126738@okicici,ACC100840,RCV533410,981.26,P2M,dev_3llu1a7box,204.224.53.209,Nagpur,Indian Bank,Yes Bank,15,0,False,False,SUCCESS,False,
2b8b9dee-f493-4c65-8f30-82ba82b56a84,2026-08-10 15:40:12,user1053579@ybl,merchant406752@okicici,ACC101053,RCV750810,1164.92,P2P,dev_dqhibmqimi,188.102.149.16,Nagpur,Yes Bank,ICICI Bank,15,0,False,False,SUCCESS,False,
4f51539f-97a3-4be4-9a0d-db0d3619fedc,2026-08-10 15:44:15,user877686@okaxis,merchant7724@paytm,ACC100877,RCV931757,517.41,P2P,dev_ua8d7204j3,192.151.11.34,Pune,SBI,Union Bank of India,15,0,False,False,SUCCESS,False,
76fa3a92-2c01-44b3-afbd-0dc483f7f6b6,2026-08-10 15:46:25,user1025820@paytm,person480748@okaxis,ACC101025,RCV232637,1039.76,P2P,dev_8vk9qkav8c,122.224.86.205,Patna,SBI,Canara Bank,15,0,False,True,SUCCESS,False,
6c69b88b-04c1-4bd5-a295-18fac2b3d9a3,2026-08-10 15:48:04,user888283@paytm,person385790@paytm,ACC100888,RCV566219,1532.47,P2M,dev_80zrz79hqt,43.36.81.123,Jaipur,Yes Bank,IDFC First Bank,15,0,False,False,PENDING,False,
bbc208cd-f89e-44a7-baf4-2a88451c8182,2026-08-10 15:53:23,user196130@oksbi,merchant300586@okicici,ACC100196,RCV973672,437.34,P2P,dev_0e6mpsj9wr,132.182.11.249,Jaipur,Indian Bank,Union Bank of India,15,0,False,False,SUCCESS,False,
d0c822b2-e9fa-4a77-b005-070f4a82a7d3,2026-08-10 15:58:54,user991870@ybl,merchant428309@okhdfcbank,ACC100991,RCV769075,89.35,P2P,dev_hdczp0nwnt,2.217.150.23,Patna,Bank of Baroda,SBI,15,0,False,False,SUCCESS,False,
8785a511-b996-4057-8646-b78a766e46e2,2026-08-10 16:18:01,user32722@okicici,merchant807316@oksbi,ACC100327,RCV684627,1497.73,P2P,dev_me6rpkzggm,86.135.104.184,Indore,Indian Bank,Axis Bank,16,0,False,False,SUCCESS,False,
0f15dba3-66d4-44fb-8781-af63341d4325,2026-08-10 16:28:34,user97245@okaxis,biz26469@okicici,ACC100972,RCV904966,1307.9,P2P,dev_i5vrz38efe,120.207.52.63,Hyderabad,Kotak Mahindra Bank,Kotak Mahindra Bank,16,0,False,False,SUCCESS,False,
0bae0648-01dc-43af-90b1-3827ec0d97af,2026-08-10 16:55:13,user563497@okaxis,merchant474829@ybl,ACC100563,RCV835661,603.41,P2M,dev_cxzpqkf4vg,163.160.33.117,Bengaluru,Canara Bank,Yes Bank,16,0,False,False,SUCCESS,False,
20b654b9-4091-47d8-a9bb-cf19d3b3e31c,2026-08-10 17:00:08,user308276@okicici,merchant491160@okicici,ACC100308,RCV734943,1154.23,P2P,dev_nrhzn4kgeu,48.13.12.222,Surat,Canara Bank,Bank of Baroda,17,0,False,False,SUCCESS,False,
7df99943-ddd8-43c0-b2b3-9a8de5334865,2026-08-10 17:00:19,user1219920@ybl,person54113@paytm,ACC101219,RCV951869,6567.54,COLLECT,dev_r9xrwnnvgq,143.84.254.61,Kolkata,Union Bank of India,Punjab National Bank,17,0,False,False,SUCCESS,False,
92608dee-32d3-47c1-b084-74cb0c1fdbd0,2026-08-10 17:00:38,user977102@okicici,store564783@paytm,ACC100977,RCV199786,44.95,P2P,dev_tw4cy4f1r9,90.135.88.233,Indore,ICICI Bank,Punjab National Bank,17,0,False,False,SUCCESS,False,
f627262f-c76d-4c9e-ae98-d3cf47ce1e75,2026-08-10 17:01:39,user239265@paytm,biz31997@paytm,ACC100239,RCV311067,1500.63,P2P,dev_1gymdm0l2l,141.210.222.217,Guwahati,Indian Bank,Canara Bank,17,0,False,False,SUCCESS,False,
6efa4fb2-ad8e-447c-b9da-6ba724e4623d,2026-08-10 17:01:57,user328889@oksbi,shop189927@okicici,ACC100328,RCV304083,1913.73,P2M,dev_ftq3tq1s05,212.89.132.125,Guwahati,Yes Bank,Kotak Mahindra Bank,17,0,False,False,SUCCESS,False,
79bd50a5-3786-42ff-9af9-bb1d04944bd9,2026-08-10 17:04:42,user488693@okaxis,merchant45523@okicici,ACC100488,RCV543024,1837.27,P2M,dev_7sxdqc2k9y,33.248.126.78,Chennai,Axis Bank,Indian Bank,17,0,False,False,SUCCESS,False,
e3597d73-9d32-4f4c-b024-85924df2ed9d,2026-08-10 17:05:13,user47775@oksbi,merchant627330@okhdfcbank,ACC100477,RCV768960,949.14,P2P,dev_cli6978v0b,164.76.214.34,Guwahati,HDFC Bank,Canara Bank,17,0,False,False,SUCCESS,False,
e66b0d83-94c7-4792-a233-93e39e22a739,2026-08-10 17:05:43,user1214806@okhdfcbank,person106172@okaxis,ACC101214,RCV751415,438.22,P2P,dev_p14xhl5v32,78.131.172.53,Jaipur,Canara Bank,Axis Bank,17,0,False,False,SUCCESS,False,
8ba21d6b-ab2d-4d0e-a384-4d79f43e5d33,2026-08-10 17:08:18,user1110704@paytm,person430517@okaxis,ACC101110,RCV442830,1091.0,P2P,dev_ip35t54gyl,101.89.11.26,Patna,Yes Bank,Yes Bank,17,0,False,False,SUCCESS,False,
7a4af382-3d67-4867-bac6-51a2d0eacc26,2026-08-10 17:08:42,user98377@okicici,shop468596@paytm,ACC100098,RCV812515,859.41,P2P,dev_qkns832ejx,133.143.9.218,Patna,Union Bank of India,Axis Bank,17,0,False,False,SUCCESS,False,
08135a97-23d8-429c-945e-355245eb3c0f,2026-08-10 17:09:19,user839873@okicici,store710409@okicici,ACC100839,RCV912104,367.73,P2P,dev_lsrvp0ij74,170.175.162.201,Hyderabad,ICICI Bank,ICICI Bank,17,0,False,False,SUCCESS,False,
5c13a618-5757-4bab-b119-945aacc6aaac,2026-08-10 17:10:44,user42277@paytm,store597122@paytm,ACC100042,RCV263363,565.96,P2P,dev_1q3vli7kq1,213.111.21.82,Guwahati,Yes Bank,HDFC Bank,17,0,False,False,SUCCESS,False,
609a31b1-797c-4fc0-a1f9-6ad7cb50aab5,2026-08-10 17:11:31,user36396@okhdfcbank,merchant474829@ybl,ACC100363,RCV835661,967.39,P2M,dev_nncptkezjs,137.179.37.25,Surat,Kotak Mahindra Bank,ICICI Bank,17,0,False,False,FAILED,False,
466d5986-825f-4ace-a388-2b0bf6082fec,2026-08-10 17:12:17,user570460@ybl,shop82970@ybl,ACC100570,RCV429639,855.29,P2P,dev_xiv9iw6l01,150.17.40.19,Chandigarh,Bank of Baroda,Yes Bank,17,0,False,True,SUCCESS,False,
0cbbcf08-072e-41cc-8ff6-00f15906065a,2026-08-10 17:13:41,user47998@okhdfcbank,merchant428309@okhdfcbank,ACC100047,RCV769075,674.74,P2P,dev_k7w1dakrm8,39.178.208.244,Guwahati,SBI,ICICI Bank,17,0,False,False,SUCCESS,False,
5a359a3e-122f-4d26-af38-2b0eac97bfac,2026-08-10 17:15:33,user303820@okicici,person76136@okicici,ACC100303,RCV529996,1009.02,P2P,dev_8sa3idy3c7,51.133.189.58,Bhopal,Punjab National Bank,Punjab National Bank,17,0,False,False,SUCCESS,False,
03e2f973-56a2-42eb-a036-e3890a7d75a4,2026-08-10 17:21:30,user46222@okicici,biz681394@ybl,ACC100046,RCV917020,484.69,P2M,dev_jv1v93kmkz,180.15.173.40,Kochi,Indian Bank,SBI,17,0,False,False,SUCCESS,False,
649401b1-6947-417e-b49f-0c76828ac010,2026-08-10 17:22:50,user730927@ybl,merchant187542@paytm,ACC100730,RCV104790,1056.04,P2P,dev_mco075re0d,21.18.45.141,Delhi,Yes Bank,HDFC Bank,17,0,False,True,SUCCESS,False,
1ded99e8-af93-441b-b710-5fc51b27c578,2026-08-10 17:23:25,user294419@ybl,shop203132@paytm,ACC100294,RCV247228,839.56,P2M,dev_a0assnh2od,59.134.113.24,Pune,Kotak Mahindra Bank,Yes Bank,17,0,False,False,SUCCESS,False,
af3c1bf0-7232-4a4a-aacb-70110e08ec0d,2026-08-10 17:23:45,user1219920@ybl,shop443813@ybl,ACC101219,RCV316016,5261.43,P2P,dev_r9xrwnnvgq,38.158.164.16,Kolkata,Union Bank of India,Bank of Baroda,17,0,False,False,SUCCESS,False,
f9734a79-2084-48ce-b9e2-997a3fa80789,2026-08-10 17:24:02,user56902@okaxis,merchant783295@okicici,ACC100056,RCV683133,378.73,P2M,dev_e9vifttd96,32.192.126.61,Kochi,Indian Bank,Axis Bank,17,0,False,False,SUCCESS,False,
b75cea39-be5d-482e-8273-75de69c48f2d,2026-08-10 17:24:04,user36182@okaxis,store127998@okaxis,ACC100361,RCV733649,3033.61,P2P,dev_itwu3bfxb4,168.163.98.128,Mumbai,Yes Bank,ICICI Bank,17,0,False,False,SUCCESS,False,
ee0660bb-4114-4c82-8100-3c8423080fb1,2026-08-10 17:24:11,user3969@paytm,merchant720409@okicici,ACC100396,RCV129729,159.65,COLLECT,dev_osym0jbwcv,93.255.95.109,Mumbai,HDFC Bank,Bank of Baroda,17,0,False,False,SUCCESS,False,
16931fb7-fb05-4c5a-bc88-036003f46dcb,2026-08-10 17:26:53,user934756@okicici,person291462@oksbi,ACC100934,RCV536351,259.54,P2M,dev_852n5fnp36,67.113.27.148,Bhopal,Bank of Baroda,Union Bank of India,17,0,False,False,SUCCESS,False,
a39378cd-57f6-4286-9876-50520723489e,2026-08-10 17:29:08,user957749@okhdfcbank,merchant211169@okaxis,ACC100957,RCV561275,1070.16,P2P,dev_honbpqga6x,209.108.81.109,Chennai,Indian Bank,ICICI Bank,17,0,False,False,SUCCESS,False,
d9181b8d-d928-469b-9614-7459946500c7,2026-08-10 17:30:48,user235730@oksbi,store521148@okicici,ACC100235,RCV762855,1030.97,P2M,dev_pnmjqy3ods,22.189.72.173,Jaipur,Indian Bank,ICICI Bank,17,0,False,False,SUCCESS,False,
29016e4d-7b8b-486d-8056-460c55ab781f,2026-08-10 17:36:34,user922364@okhdfcbank,person23741@okaxis,ACC100922,RCV305827,59.42,P2P,dev_a6pg4gks6r,30.55.2.230,Kochi,Yes Bank,Bank of Baroda,17,0,False,False,SUCCESS,False,
f1e8c3b6-d24e-42c4-ad1f-97e60e55888a,2026-08-10 17:37:09,user51807@oksbi,person667103@ybl,ACC100051,RCV970201,226.57,P2P,dev_ptx63cfl0u,186.35.99.188,Pune,Union Bank of India,Union Bank of India,17,0,False,False,SUCCESS,False,
0ae9e858-4a0a-4546-8b91-85f77c972118,2026-08-10 17:39:27,user53602@ybl,person104353@okaxis,ACC100053,RCV993910,1008.44,COLLECT,dev_u1gspk9p38,22.157.183.100,Jaipur,SBI,Kotak Mahindra Bank,17,0,False,False,SUCCESS,False,
ffe201a1-39c6-4990-8ff1-ad013358b157,2026-08-10 17:39:39,user1059121@okhdfcbank,store704977@okhdfcbank,ACC101059,RCV208408,571.24,COLLECT,dev_n114py4fng,98.13.226.45,Pune,Indian Bank,Axis Bank,17,0,False,False,SUCCESS,False,
dc589bbe-f806-4757-9391-0d53929ff95b,2026-08-10 17:40:27,user1063574@okhdfcbank,person385790@paytm,ACC101063,RCV566219,78.26,P2P,dev_6u0estie6s,55.148.236.141,Indore,Canara Bank,Indian Bank,17,0,False,False,SUCCESS,False,
3d60b610-42ba-472c-9f78-61e3d0622f25,2026-08-10 17:42:28,user563497@okaxis,store124206@okicici,ACC100563,RCV974779,738.25,P2P,dev_cxzpqkf4vg,126.84.40.91,Bengaluru,Canara Bank,Bank of Baroda,17,0,False,False,SUCCESS,False,
be33fb85-2912-477d-a4b0-682de6182b0a,2026-08-10 17:45:40,user93865@okaxis,person532945@ybl,ACC100938,RCV863341,1241.34,COLLECT,dev_ni8y66w6rk,152.172.13.109,Patna,SBI,IDFC First Bank,17,0,False,False,PENDING,False,
c3564097-8c1b-4e36-a993-92175237ff1d,2026-08-10 17:45:57,user623333@okicici,shop21362@okhdfcbank,ACC100623,RCV664710,4046.14,P2M,dev_003e82emay,156.221.95.23,Chandigarh,Bank of Baroda,HDFC Bank,17,0,False,False,SUCCESS,False,
7f27fa22-f58f-4d1c-955f-4bdd47f2a101,2026-08-10 17:49:02,user81513@ybl,store28564@oksbi,ACC100815,RCV105600,74.25,P2P,dev_l3f4rtgoox,74.182.56.182,Surat,Punjab National Bank,Kotak Mahindra Bank,17,0,False,False,SUCCESS,False,
d9eda435-59f1-4637-8f32-9f2ddc24e623,2026-08-10 17:50:05,user570460@ybl,person104353@okaxis,ACC100570,RCV993910,470.65,P2P,dev_xiv9iw6l01,98.226.27.103,Chandigarh,Bank of Baroda,Union Bank of India,17,0,False,False,SUCCESS,False,
e2e6229a-f1c7-4b94-a9d3-6d0eaafc13c4,2026-08-10 17:50:42,user1204986@okaxis,store91571@okaxis,ACC101204,RCV559445,598.95,P2P,dev_jzgn99lt3j,200.105.209.114,Delhi,Axis Bank,SBI,17,0,False,False,PENDING,False,
e6b6d458-6a0b-414b-8321-9a1712382d6c,2026-08-10 17:51:14,user22488@okhdfcbank,person338946@okaxis,ACC100224,RCV397880,385.86,COLLECT,dev_3o1icns8y7,28.11.219.188,Nagpur,Union Bank of India,Punjab National Bank,17,0,False,False,SUCCESS,False,
4cce0ac7-af71-45ef-8086-ee1ffe3cdba6,2026-08-10 17:56:24,user1010872@oksbi,biz412945@okhdfcbank,ACC101010,RCV121900,2333.01,P2P,dev_ut60wlfyzs,104.89.39.2,Jaipur,Canara Bank,SBI,17,0,False,False,SUCCESS,False,
fbbb6592-8790-4ed0-b93f-c91fe809aa28,2026-08-10 17:56:59,user229711@paytm,person17186@okhdfcbank,ACC100229,RCV159064,969.79,P2M,dev_o5ybrjnm2l,160.194.198.4,Delhi,Bank of Baroda,IDFC First Bank,17,0,False,False,SUCCESS,False,
d46c30f2-d49f-42be-b6de-e40ce2c01832,2026-08-10 17:57:21,user118523@paytm,merchant51286@oksbi,ACC101185,RCV646164,1409.37,P2P,dev_6kkfedlbgk,18.201.76.174,Nagpur,ICICI Bank,Kotak Mahindra Bank,17,0,False,False,SUCCESS,False,
94d77a6d-f9f2-4165-9279-78be70bfffba,2026-08-10 17:59:41,user429943@okhdfcbank,biz329290@oksbi,ACC100429,RCV108013,78.49,P2P,dev_7187f8tsxk,134.123.184.230,Indore,SBI,Yes Bank,17,0,False,False,SUCCESS,False,
eb7982f6-bb50-44ac-9d65-93b766f13e70,2026-08-10 17:59:43,user947809@paytm,person125825@oksbi,ACC100947,RCV773707,407.13,P2P,dev_tdhf15icya,187.196.171.16,Chennai,Bank of Baroda,Punjab National Bank,17,0,False,False,SUCCESS,False,
5c08fae8-adbd-483d-b34f-9e21111b8ab0,2026-08-10 18:02:54,user897725@paytm,biz763169@oksbi,ACC100897,RCV487364,762.99,P2P,dev_4dx6uzs1xk,153.202.137.238,Kolkata,Yes Bank,SBI,18,0,False,False,SUCCESS,False,
f7b771f8-8d55-49ca-9c50-ac6dd2219ff7,2026-08-10 18:05:48,user11684@ybl,shop175955@okicici,ACC101168,RCV367917,461.68,P2P,dev_yzlgjvbvxv,1.48.83.70,Ahmedabad,Punjab National Bank,HDFC Bank,18,0,False,False,SUCCESS,False,
1218dd7e-634c-411e-b289-6091326525cf,2026-08-10 18:09:53,user599713@okaxis,biz26469@okicici,ACC100599,RCV904966,1030.81,P2P,dev_6h2hxn4d24,99.21.104.14,Lucknow,Canara Bank,Bank of Baroda,18,0,False,False,SUCCESS,False,
6d796ab5-341b-4b09-a5cc-3b9df7a8ba29,2026-08-10 18:11:46,user488693@okaxis,person630564@okicici,ACC100488,RCV126592,1950.3,COLLECT,dev_7sxdqc2k9y,161.26.199.113,Chennai,Axis Bank,Axis Bank,18,0,False,False,FAILED,False,
167fdf51-b582-471b-8759-a1e24fec7cd2,2026-08-10 18:14:28,user247431@oksbi,merchant286580@okhdfcbank,ACC100247,RCV867518,559.71,COLLECT,dev_xjve3dzeed,183.205.163.238,Kolkata,Union Bank of India,ICICI Bank,18,0,False,False,SUCCESS,False,
efcdecad-e96f-4a9f-ac89-662222128068,2026-08-10 18:17:38,user332842@okaxis,merchant731495@oksbi,ACC100332,RCV715592,863.26,P2P,dev_3jbck88d0t,223.25.56.192,Delhi,Punjab National Bank,Punjab National Bank,18,0,False,True,SUCCESS,False,
74f316c2-7e77-4fcd-be69-48fc16e60d74,2026-08-10 18:20:47,user1183639@okhdfcbank,merchant666921@paytm,ACC101183,RCV291920,228.41,P2P,dev_kh3v10m1v3,46.184.171.10,Bengaluru,HDFC Bank,Canara Bank,18,0,False,False,SUCCESS,False,
173e4657-1a54-48cf-b125-aadcd9d3714f,2026-08-10 18:22:26,user152157@oksbi,merchant522181@okaxis,ACC100152,RCV689696,562.17,P2M,dev_iuit7m1r00,75.21.215.80,Surat,Axis Bank,Bank of Baroda,18,0,False,False,SUCCESS,False,
b93160c0-8df5-48b4-b300-c82502ac16c6,2026-08-10 18:23:44,user867236@ybl,shop738808@okaxis,ACC100867,RCV829707,845.83,P2M,dev_gfyw4i7zt8,69.127.7.180,Chandigarh,Indian Bank,Indian Bank,18,0,False,True,SUCCESS,False,
7acd2509-1617-4af6-869c-aab54ddc9534,2026-08-10 18:27:52,user1087962@okhdfcbank,merchant151341@ybl,ACC101087,RCV249825,1040.4,P2P,dev_5b5nov31ny,146.200.63.52,Pune,SBI,Indian Bank,18,0,False,False,SUCCESS,False,
e7070218-7b90-4cc3-a4ff-a23791ce5dad,2026-08-10 18:30:53,user1071641@okhdfcbank,shop49679@okicici,ACC101071,RCV447254,1233.23,P2P,dev_oivwqm9128,24.45.198.151,Delhi,Canara Bank,SBI,18,0,False,True,SUCCESS,False,
5060ba30-7cce-4830-b82f-b0b9442025b3,2026-08-10 18:31:18,user73656@okhdfcbank,shop321977@okhdfcbank,ACC100736,RCV115385,981.53,P2P,dev_zwkhe9i0hn,125.248.237.150,Bhopal,Punjab National Bank,Union Bank of India,18,0,False,False,SUCCESS,False,
feedd619-c44b-42c3-b5cf-182d8c058f88,2026-08-10 18:31:22,user293961@okicici,person495730@oksbi,ACC100293,RCV860695,1304.18,P2M,dev_m264upj16d,54.154.215.148,Indore,Canara Bank,Yes Bank,18,0,False,False,SUCCESS,False,
8af4a9fd-2505-4fc4-8e96-82964672594e,2026-08-10 18:32:12,user836258@okhdfcbank,biz792161@okaxis,ACC100836,RCV121311,3851.25,COLLECT,dev_rgss8k5iju,89.134.153.102,Jaipur,Bank of Baroda,HDFC Bank,18,0,False,False,SUCCESS,False,
c4f3fc4e-b6e3-4eec-94c1-90b80629e6ce,2026-08-10 18:34:25,user54342@okaxis,merchant736356@ybl,ACC100054,RCV152283,2665.56,P2M,dev_4lyk83tqll,64.118.153.82,Kolkata,Punjab National Bank,Union Bank of India,18,0,False,False,SUCCESS,False,
5a01a01a-7b30-493d-85ad-8dcd6b903628,2026-08-10 18:35:33,user882363@ybl,biz482845@oksbi,ACC100882,RCV534685,661.68,P2M,dev_7d835kuc9p,146.179.14.164,Chennai,Bank of Baroda,Yes Bank,18,0,False,False,SUCCESS,False,
5cb9867d-e7b9-4f3e-922b-1b0b403be3a9,2026-08-10 18:35:37,user836258@okhdfcbank,person760403@okhdfcbank,ACC100836,RCV474772,3052.89,COLLECT,dev_rgss8k5iju,33.172.31.144,Jaipur,Bank of Baroda,HDFC Bank,18,0,False,False,SUCCESS,False,
e2489cb8-38c3-4317-b9ae-e2977e28e0da,2026-08-10 18:42:48,user1036744@ybl,store442159@okhdfcbank,ACC101036,RCV592059,215.08,P2P,dev_wb4ll3k4bk,202.56.157.140,Kolkata,Punjab National Bank,Punjab National Bank,18,0,False,False,SUCCESS,False,
ea4168d9-c44d-4383-a976-6f718ae5b5e0,2026-08-10 18:42:59,user648371@okicici,store136274@paytm,ACC100648,RCV196808,534.53,P2M,dev_9au87cm453,78.166.53.179,Pune,SBI,Bank of Baroda,18,0,False,False,SUCCESS,False,
bf08524b-21e5-4c72-acb9-7a7d5ce77e51,2026-08-10 18:44:23,user1033491@okicici,store702633@paytm,ACC101033,RCV754399,1199.99,COLLECT,dev_b42p31ogwr,15.103.68.127,Nagpur,Union Bank of India,SBI,18,0,False,False,FAILED,False,
44ff4cff-fec4-48ec-bc66-f023606f4aed,2026-08-10 18:46:11,user872350@paytm,biz210826@ybl,ACC100872,RCV328400,181.21,P2M,dev_n6eqv5y21i,141.177.81.219,Delhi,Kotak Mahindra Bank,Bank of Baroda,18,0,False,True,SUCCESS,False,
