transaction_id,timestamp,sender_upi_id,receiver_upi_id,sender_account_id,receiver_account_id,amount,transaction_type,device_id,ip_address,location,sender_bank,receiver_bank,hour_of_day,day_of_week,is_new_device,is_new_receiver,transaction_status,label_is_fraud,fraud_type
680f1f70-2019-4316-80f0-584b680441ed,2026-06-27 10:58:34,user1000140@okaxis,store446401@okaxis,ACC101000,RCV254417,2174.18,P2P,dev_q2yotos87m,108.219.0.225,Lucknow,SBI,Axis Bank,10,5,False,False,SUCCESS,False,
c57893e3-5f03-4a4d-afe0-f11219c24927,2026-06-27 11:00:19,user379666@ybl,shop301441@paytm,ACC100379,RCV346172,327.04,P2P,dev_toowt9nm3v,201.134.2.243,Lucknow,HDFC Bank,ICICI Bank,11,5,False,False,SUCCESS,False,
04bd4674-e770-473f-b137-59a6d6738039,2026-06-27 11:02:02,user557401@okaxis,merchant568685@paytm,ACC100557,RCV353703,349.43,P2P,dev_ep0o6h5l3x,29.63.202.12,Kolkata,ICICI Bank,Union Bank of India,11,5,False,False,SUCCESS,False,
4563665d-ef99-458e-aafd-9178db3459cf,2026-06-27 11:03:56,user819906@paytm,store232481@okhdfcbank,ACC100819,RCV570395,1485.03,P2P,dev_stio1k7f5o,14.90.150.34,Surat,Union Bank of India,Kotak Mahindra Bank,11,5,False,False,FAILED,False,
8b0043aa-c2dc-4d3e-a894-724970cf10fe,2026-06-27 11:04:05,user221340@okhdfcbank,merchant724861@okhdfcbank,ACC100221,RCV125704,137.71,P2P,dev_ot7txkdotr,7.176.157.23,Pune,Axis Bank,Yes Bank,11,5,False,False,SUCCESS,False,
4c20bd57-6d85-4c6f-ab90-08d257c633fd,2026-06-27 11:04:46,user131220@okaxis,biz344362@okicici,ACC100131,RCV828204,1030.9,P2M,dev_jujd0ib6ii,146.70.133.31,Guwahati,Axis Bank,Axis Bank,11,5,False,False,SUCCESS,False,
feb6f1a4-48dd-4761-bcd1-45df29848cd3,2026-06-27 11:05:58,user25681@okicici,biz482845@oksbi,ACC100256,RCV534685,5.39,P2M,dev_2q4qerxdou,184.137.30.234,Patna,Canara Bank,HDFC Bank,11,5,False,True,SUCCESS,True,micro_transaction_probing
dacf884f-7766-41c6-8504-d814f40fd211,2026-06-27 11:06:21,user1195407@okhdfcbank,biz523329@paytm,ACC101195,RCV950403,1371.05,P2P,dev_vm7a7p4efg,153.122.190.16,Surat,Union Bank of India,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
2c7adcfd-b462-456b-adef-5d6a108ee811,2026-06-27 11:08:33,user976523@okhdfcbank,store713547@ybl,ACC100976,RCV226345,689.44,P2P,dev_sjtk3lirhx,27.80.231.148,Kolkata,SBI,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
04b70c86-5708-4da3-92fb-2b855f5ca6c4,2026-06-27 11:09:49,user63171@okaxis,merchant805939@oksbi,ACC100063,RCV606629,383.25,P2P,dev_6b2knftu2g,160.51.142.126,Lucknow,Indian Bank,Yes Bank,11,5,False,False,SUCCESS,False,
c03596a0-cf3a-4de5-8f3d-a47b5779d2b2,2026-06-27 11:10:32,user298954@okaxis,merchant454210@okicici,ACC100298,RCV643243,1376.58,P2M,dev_k8c1gra47s,167.180.144.212,Chandigarh,Bank of Baroda,Punjab National Bank,11,5,False,False,SUCCESS,False,
d16ccab0-e360-4fac-84bc-c7e02727948b,2026-06-27 11:10:47,user28568@oksbi,biz97371@oksbi,ACC100028,RCV116943,454.72,P2P,dev_p7y6wktakp,100.112.64.28,Pune,ICICI Bank,Canara Bank,11,5,False,False,SUCCESS,False,
f6550c74-7255-49d9-80ef-c3bd453432c2,2026-06-27 11:11:18,user1100445@ybl,person116908@paytm,ACC101100,RCV346983,1062.61,P2P,dev_6o9e9nhcgw,192.233.1.191,Indore,Yes Bank,Axis Bank,11,5,False,False,SUCCESS,False,
a05c5abd-cbd8-4658-8e0d-4a4683f4b6a7,2026-06-27 11:11:21,user506718@paytm,biz360241@oksbi,ACC100506,RCV449573,340.23,P2P,dev_zlm36vfox5,159.60.50.145,Lucknow,IDFC First Bank,Indian Bank,11,5,False,False,SUCCESS,False,
1b974233-e228-41d3-97aa-a7acd1da607e,2026-06-27 11:12:35,user84@okaxis,shop229231@oksbi,ACC100008,RCV277938,483.92,P2P,dev_81sdw4shnf,201.190.66.173,Jaipur,Indian Bank,HDFC Bank,11,5,False,False,FAILED,False,
4783f80c-4f55-4fef-a6a7-11e4a7bd68b3,2026-06-27 11:13:29,user485821@okhdfcbank,store92862@okaxis,ACC100485,RCV664367,129.92,P2M,dev_lbc8nog85d,209.5.199.76,Lucknow,Union Bank of India,HDFC Bank,11,5,False,False,SUCCESS,False,
926b4e35-3b3b-4d62-8063-9010e3ba5d3a,2026-06-27 11:13:34,user6926@ybl,merchant530515@oksbi,ACC100692,RCV663918,310.49,P2M,dev_j2d8clw3jg,151.191.241.116,Delhi,Indian Bank,Union Bank of India,11,5,False,False,SUCCESS,False,
fb238628-25a8-4da7-ab76-e21e987b192e,2026-06-27 11:13:49,user485821@okhdfcbank,person630564@okicici,ACC100485,RCV126592,180.81,P2P,dev_lbc8nog85d,154.9.3.193,Lucknow,Union Bank of India,Axis Bank,11,5,False,False,SUCCESS,False,
cdbc7b4b-319d-4891-b2b9-a1ba2ae5061a,2026-06-27 11:18:10,user1146272@okhdfcbank,biz545275@okicici,ACC101146,RCV487510,1000.0,COLLECT,dev_v75ssumh0z,116.50.211.198,Kochi,IDFC First Bank,Canara Bank,11,5,False,True,SUCCESS,True,phishing_induced
8607e788-158a-4573-b2c5-cf21e5d11c39,2026-06-27 11:18:51,user871121@paytm,biz664741@paytm,ACC100871,RCV135359,365.76,P2P,dev_s1vip3tvf5,69.97.117.70,Lucknow,IDFC First Bank,HDFC Bank,11,5,False,False,SUCCESS,False,
873491c7-e1be-4bc3-a64e-74fd8ad27e96,2026-06-27 11:19:01,user1050522@ybl,biz462795@okicici,ACC101050,RCV899367,642.28,P2M,dev_dzsyjx20au,63.175.29.78,Chennai,Union Bank of India,Punjab National Bank,11,5,False,False,FAILED,False,
aa298350-fa35-4a7b-a41a-f72b82b11ce6,2026-06-27 11:21:01,user379666@ybl,store312591@paytm,ACC100379,RCV517514,299.93,P2P,dev_toowt9nm3v,47.7.47.3,Lucknow,HDFC Bank,HDFC Bank,11,5,False,False,SUCCESS,False,
fa23f493-54e9-448a-a353-3e0345b82b50,2026-06-27 11:24:22,user521915@okaxis,merchant26516@okhdfcbank,ACC100521,RCV958765,640.62,P2P,dev_n3eh1vr1ne,92.132.71.47,Jaipur,Punjab National Bank,SBI,11,5,False,True,SUCCESS,False,
63c3432f-370a-4098-a841-9c893ac4c36a,2026-06-27 11:26:52,user1060701@okicici,store704977@okhdfcbank,ACC101060,RCV208408,1680.06,P2M,dev_dfcopzfzz5,195.102.166.168,Kolkata,Bank of Baroda,HDFC Bank,11,5,False,False,SUCCESS,False,
9fefcc75-924c-4fb8-bd84-5d0366d13b0b,2026-06-27 11:27:00,user151478@okaxis,store420907@okhdfcbank,ACC100151,RCV177326,568.17,P2M,dev_1lhlb50atv,40.72.68.63,Kochi,HDFC Bank,Indian Bank,11,5,False,False,SUCCESS,False,
a18b560a-3094-4131-83bf-124bf03f0e4c,2026-06-27 11:28:08,user44311@paytm,person733243@ybl,ACC100443,RCV830632,485.26,P2P,dev_7h6gmd478m,212.61.161.170,Kolkata,HDFC Bank,Union Bank of India,11,5,False,False,SUCCESS,False,
da8ed525-de63-4cc0-99a0-14e658e5fa01,2026-06-27 11:29:34,user1249653@okhdfcbank,shop748@okaxis,ACC101249,RCV707312,267.22,P2P,dev_6sif6dohe7,217.154.54.127,Guwahati,IDFC First Bank,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
e43fa6d2-b96c-4857-8dbd-e31257a1fedc,2026-06-27 11:34:39,user757122@okicici,shop565442@okhdfcbank,ACC100757,RCV265619,1104.97,COLLECT,dev_rig7jvdikd,167.39.241.114,Jaipur,Kotak Mahindra Bank,Punjab National Bank,11,5,False,False,SUCCESS,False,
daeef30e-2742-42c9-b785-868228d00084,2026-06-27 11:35:47,user637264@paytm,store478450@okhdfcbank,ACC100637,RCV248552,60.1,P2P,dev_hplhw4oq0p,181.159.87.241,Guwahati,Union Bank of India,Axis Bank,11,5,False,True,SUCCESS,False,
865e8849-d32e-49db-8295-d63912057c8c,2026-06-27 11:37:12,user71227@ybl,biz68908@oksbi,ACC100071,RCV666257,3837.58,P2P,dev_wqzxebb9ei,192.1.26.14,Bengaluru,Union Bank of India,Yes Bank,11,5,False,False,SUCCESS,False,
0337fa89-2024-442c-971f-fc173447437e,2026-06-27 11:40:21,user1067664@ybl,shop229231@oksbi,ACC101067,RCV277938,2507.73,COLLECT,dev_20vz9ly2sk,17.209.116.86,Delhi,Punjab National Bank,Indian Bank,11,5,False,False,SUCCESS,False,
5cf1e7c6-4518-4498-b108-3e54bff5a135,2026-06-27 11:40:49,user111940@paytm,store281258@oksbi,ACC101119,RCV249011,1973.11,P2P,dev_lsogwibjb6,9.247.226.49,Guwahati,Union Bank of India,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
f72273f3-6845-4767-84e8-fc74c48f80b7,2026-06-27 11:41:54,user585682@okhdfcbank,merchant122616@paytm,ACC100585,RCV895976,873.01,P2M,dev_dsav917rmp,144.127.233.134,Delhi,Yes Bank,Punjab National Bank,11,5,False,False,PENDING,False,
ca3ab65d-aed8-4558-9e96-a0eb8085fb1a,2026-06-27 11:42:15,user941486@okhdfcbank,merchant530515@oksbi,ACC100941,RCV663918,901.02,P2P,dev_wl3rfjl9vt,117.223.23.127,Ahmedabad,Axis Bank,IDFC First Bank,11,5,False,True,SUCCESS,False,
07b784f6-9b5f-4885-9ae8-c7e67aed39c9,2026-06-27 11:42:29,user868286@okicici,person96824@ybl,ACC100868,RCV858430,1263.23,P2P,dev_k686qe7aju,22.134.43.148,Indore,SBI,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
961eb3aa-54c1-4bfa-929a-13e838cc8446,2026-06-27 11:43:53,user3854@ybl,store368227@paytm,ACC100038,RCV164070,176.02,P2M,dev_x2x18hafey,221.180.153.112,Ahmedabad,Punjab National Bank,Indian Bank,11,5,False,True,SUCCESS,False,
1319e85f-fe9a-4c43-83cc-0687f171bb2a,2026-06-27 11:43:57,user412702@okicici,store276409@paytm,ACC100412,RCV465068,200.03,P2M,dev_gybxkpm21b,38.55.179.149,Kochi,Canara Bank,Canara Bank,11,5,False,False,SUCCESS,False,
54f42472-a682-4d12-917d-b4acb83f3f9f,2026-06-27 11:44:29,user90639@okicici,merchant481658@okaxis,ACC100906,RCV450588,187.25,P2P,dev_dycpn0p1xs,132.110.67.95,Hyderabad,Bank of Baroda,Union Bank of India,11,5,False,True,SUCCESS,False,
33dd109e-1690-4eda-b916-00d851673956,2026-06-27 11:45:11,user1032398@okicici,shop18718@okaxis,ACC101032,RCV715098,1220.29,P2P,dev_806w819fms,50.225.154.81,Guwahati,Axis Bank,SBI,11,5,False,False,FAILED,False,
5e0330da-9839-4838-a004-6fdd232be688,2026-06-27 11:48:50,user75184@okhdfcbank,store269878@okicici,ACC100751,RCV940648,216.85,P2P,dev_sfr5hgqgp1,126.238.16.43,Bhopal,Bank of Baroda,Yes Bank,11,5,False,True,SUCCESS,False,
1620a38c-2aac-4a2b-8d5e-bd05d526bd0d,2026-06-27 11:49:29,user307795@paytm,shop765120@okicici,ACC100307,RCV568043,437.32,P2P,dev_9zqyahulwj,154.3.135.168,Patna,ICICI Bank,Union Bank of India,11,5,False,False,SUCCESS,False,
3bdb45a5-d5d8-4edf-8781-d58641b7b3c8,2026-06-27 11:50:29,user67195@paytm,shop563741@ybl,ACC100067,RCV443360,2110.99,P2P,dev_yzx4w6xlpu,16.200.122.78,Jaipur,Yes Bank,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
3348f2df-4700-4c4f-babd-e6c8cb495c75,2026-06-27 11:50:34,user34237@okicici,biz463625@ybl,ACC100034,RCV111124,1158.14,P2P,dev_zcotohp6vz,209.154.28.123,Chennai,Bank of Baroda,Union Bank of India,11,5,False,False,SUCCESS,False,
ecdc2786-7f09-4a65-bbc3-21450a551dc4,2026-06-27 11:53:37,user374280@okhdfcbank,merchant475466@okhdfcbank,ACC100374,RCV135427,5885.63,COLLECT,dev_jawshmlfzk,53.1.144.44,Hyderabad,ICICI Bank,Union Bank of India,11,5,False,False,SUCCESS,False,
10b3e8c7-9b56-4a6f-bcf2-5d6c18a5c413,2026-06-27 11:58:07,user809428@oksbi,shop340912@okaxis,ACC100809,RCV671828,297.67,P2P,dev_lwvmb0idd0,65.185.197.21,Patna,SBI,IDFC First Bank,11,5,False,False,SUCCESS,False,
f077bbbf-5eae-46d4-bd7c-59ec322e665f,2026-06-27 11:59:22,user281138@oksbi,biz307915@okaxis,ACC100281,RCV181903,970.3,P2P,dev_5qmktgv44f,149.34.223.239,Surat,Union Bank of India,Kotak Mahindra Bank,11,5,False,False,SUCCESS,False,
6f288ba1-9f8d-4866-9229-34dff9c2e0d5,2026-06-27 11:59:36,user663896@okaxis,biz359212@paytm,ACC100663,RCV811907,470.19,P2P,dev_mqt3dgd8op,117.132.4.243,Bengaluru,Canara Bank,Yes Bank,11,5,False,False,SUCCESS,False,
c14579d9-af17-4b6e-978a-6578e97cd0da,2026-06-27 11:59:55,user627312@okhdfcbank,store715812@okhdfcbank,ACC100627,RCV751499,809.6,P2P,dev_n7zi6gaxlk,32.179.9.44,Jaipur,HDFC Bank,IDFC First Bank,11,5,False,True,SUCCESS,False,
e6986d73-48b4-4ec9-8743-6b852f383008,2026-06-27 12:02:42,user37139@okaxis,shop445625@ybl,ACC100037,RCV117853,103.28,P2P,dev_bnhl1n13jc,219.213.225.99,Hyderabad,Canara Bank,IDFC First Bank,12,5,False,True,SUCCESS,False,
df721c35-1283-4f3f-bc6f-e4f23c96db31,2026-06-27 12:02:57,user211543@okaxis,store782501@okhdfcbank,ACC100211,RCV215684,3401.86,P2P,dev_9dxj37c9h4,183.180.192.197,Ahmedabad,Punjab National Bank,HDFC Bank,12,5,False,False,SUCCESS,False,
53f851cc-3fd3-4fbe-8637-cc6e34e14bb3,2026-06-27 12:05:45,user75184@okhdfcbank,store269878@okicici,ACC100751,RCV940648,157.04,P2P,dev_sfr5hgqgp1,71.165.174.18,Bhopal,Bank of Baroda,Canara Bank,12,5,False,False,SUCCESS,False,
c995e599-d103-40c2-a74d-4b2462d95b6f,2026-06-27 12:09:21,user689803@paytm,merchant428309@okhdfcbank,ACC100689,RCV769075,704.74,P2P,dev_6k4o67bxcd,207.45.96.61,Mumbai,Yes Bank,Bank of Baroda,12,5,False,False,FAILED,False,
7458e78a-a316-4769-afc3-692bb51e2b71,2026-06-27 12:15:01,user144194@oksbi,person541926@paytm,ACC100144,RCV169148,856.05,P2P,dev_bxw76icvqy,213.110.84.149,Kolkata,Indian Bank,Bank of Baroda,12,5,False,False,SUCCESS,False,
4ca1cbc9-85ed-4c6d-a8fd-1dc9f59ba5f3,2026-06-27 12:16:09,user32722@okicici,shop388991@okhdfcbank,ACC100327,RCV835516,2197.48,P2P,dev_me6rpkzggm,221.30.80.107,Indore,Indian Bank,Canara Bank,12,5,False,False,SUCCESS,False,
f02036f5-7f9a-4a7c-83ea-6eed60dbffd2,2026-06-27 12:26:10,user296592@oksbi,biz748681@ybl,ACC100296,RCV706964,1102.64,P2P,dev_04x0qzfhom,137.105.6.141,Indore,Punjab National Bank,Axis Bank,12,5,False,True,SUCCESS,False,
7e3e33cb-6a76-4354-895b-c5117cb6e9c7,2026-06-27 12:27:50,user272457@ybl,store6501@okhdfcbank,ACC100272,RCV686168,1985.6,COLLECT,dev_kxlcd81twh,103.57.202.253,Delhi,Canara Bank,Kotak Mahindra Bank,12,5,False,False,SUCCESS,False,
2b627ac5-4ea2-4b34-9b67-a8e25496929c,2026-06-27 12:28:13,user944622@paytm,biz93977@okaxis,ACC100944,RCV971322,3798.87,P2M,dev_fe8e5tnlzt,189.135.190.253,Lucknow,Canara Bank,SBI,12,5,False,False,SUCCESS,False,
918f1755-1267-4b4f-91eb-ed9c7846135f,2026-06-27 12:28:17,user925351@paytm,person7864@okhdfcbank,ACC100925,RCV832469,214.47,P2P,dev_ztrj67dxls,100.241.201.57,Nagpur,ICICI Bank,Axis Bank,12,5,False,False,SUCCESS,False,
0731f96b-1baf-418d-abf8-25e848c9c433,2026-06-27 12:32:47,user980615@okaxis,person747846@okicici,ACC100980,RCV422354,499.67,P2M,dev_cd6fxnoq37,218.240.134.27,Bhopal,SBI,ICICI Bank,12,5,False,True,SUCCESS,True,velocity_fraud
4a2ce6fc-81c4-4781-86d0-3889f858c94f,2026-06-27 12:33:08,user521915@okaxis,merchant26516@okhdfcbank,ACC100521,RCV958765,1482.26,P2P,dev_n3eh1vr1ne,88.60.86.85,Jaipur,Punjab National Bank,ICICI Bank,12,5,False,False,SUCCESS,False,
44a24c76-a3ad-4866-900d-a88c803fa801,2026-06-27 12:33:39,user980615@okaxis,merchant28489@oksbi,ACC100980,RCV428490,1064.89,P2P,dev_cd6fxnoq37,97.2.226.35,Bhopal,SBI,Axis Bank,12,5,False,True,SUCCESS,True,velocity_fraud
88245bcd-aa1c-42d9-ad59-0a40971d6d90,2026-06-27 12:34:37,user980615@okaxis,biz566344@okhdfcbank,ACC100980,RCV434845,1051.18,P2P,dev_cd6fxnoq37,63.249.197.227,Bhopal,SBI,Kotak Mahindra Bank,12,5,False,True,SUCCESS,True,velocity_fraud
0f059197-a138-4b04-9e51-4631a2e90fee,2026-06-27 12:35:02,user909420@okhdfcbank,store741400@paytm,ACC100909,RCV232510,4531.97,P2P,dev_az0lb6yaac,17.26.209.201,Guwahati,IDFC First Bank,Indian Bank,12,5,False,False,SUCCESS,False,
16ae7d6f-fae0-4597-a10a-e872a037bc46,2026-06-27 12:36:10,user980615@okaxis,shop108138@okaxis,ACC100980,RCV685128,956.35,P2P,dev_cd6fxnoq37,112.107.78.92,Bhopal,SBI,ICICI Bank,12,5,False,True,SUCCESS,True,velocity_fraud
29f1b5df-6499-4e7e-ad26-9d40e4269af6,2026-06-27 12:36:13,user980615@okaxis,biz9587@okicici,ACC100980,RCV713264,815.13,P2P,dev_cd6fxnoq37,208.250.155.117,Bhopal,SBI,Punjab National Bank,12,5,False,True,SUCCESS,True,velocity_fraud
66f2da5a-7c8f-4fea-b4c7-a9e25eb7ceef,2026-06-27 12:37:18,user980615@okaxis,person119758@okhdfcbank,ACC100980,RCV232204,900.81,P2P,dev_cd6fxnoq37,102.168.247.250,Bhopal,SBI,Canara Bank,12,5,False,True,SUCCESS,True,velocity_fraud
56a6a9b2-791d-4c4c-8ba8-be7b4fc412b3,2026-06-27 12:37:49,user980615@okaxis,shop694422@ybl,ACC100980,RCV296956,1123.25,P2M,dev_cd6fxnoq37,2.156.110.149,Bhopal,SBI,Axis Bank,12,5,False,True,SUCCESS,True,velocity_fraud
9341064e-46c4-47a4-b572-ebdb3201008d,2026-06-27 12:38:04,user980615@okaxis,merchant527553@paytm,ACC100980,RCV689089,868.35,P2M,dev_cd6fxnoq37,57.5.107.245,Bhopal,SBI,Yes Bank,12,5,False,True,SUCCESS,True,velocity_fraud
88c900d3-112a-45aa-b75d-cab6da9449da,2026-06-27 12:38:27,user980615@okaxis,shop354712@okhdfcbank,ACC100980,RCV271569,843.69,P2P,dev_cd6fxnoq37,207.239.121.75,Bhopal,SBI,Indian Bank,12,5,False,True,SUCCESS,True,velocity_fraud
6cbc5156-5e63-4ac3-9779-27ad5a61d217,2026-06-27 12:38:43,user980615@okaxis,person706868@ybl,ACC100980,RCV152561,1067.06,P2P,dev_cd6fxnoq37,75.26.111.171,Bhopal,SBI,Indian Bank,12,5,False,True,SUCCESS,True,velocity_fraud
6608e70e-cbe2-4f25-92a3-bd15e88632a1,2026-06-27 12:38:53,user980615@okaxis,biz366306@okicici,ACC100980,RCV955714,1056.23,P2M,dev_cd6fxnoq37,35.203.21.134,Bhopal,SBI,Union Bank of India,12,5,False,True,SUCCESS,True,velocity_fraud
af8be85d-08e2-48bc-8bfa-3ead3683de01,2026-06-27 12:39:20,user980615@okaxis,merchant201943@okhdfcbank,ACC100980,RCV347019,1284.58,P2P,dev_cd6fxnoq37,18.235.161.39,Bhopal,SBI,Kotak Mahindra Bank,12,5,False,True,SUCCESS,True,velocity_fraud
7c177f06-a3a6-4c9e-90b3-91887315e364,2026-06-27 12:39:36,user523457@okaxis,shop624166@paytm,ACC100523,RCV168750,1514.79,P2M,dev_h8n92tp6qa,102.48.217.171,Chandigarh,HDFC Bank,Kotak Mahindra Bank,12,5,False,False,SUCCESS,False,
e487da2d-8038-48b0-b071-5fd158b50647,2026-06-27 12:50:33,user353141@okaxis,biz671472@okhdfcbank,ACC100353,RCV649774,250.93,P2M,dev_io878iyhhg,128.2.10.96,Pune,ICICI Bank,SBI,12,5,False,True,SUCCESS,False,
a7467f51-f534-4938-8189-0909d4ca0d61,2026-06-27 12:50:58,user870255@okicici,person733243@ybl,ACC100870,RCV830632,174.01,P2M,dev_i8fo0vyhfj,81.195.69.214,Bengaluru,Punjab National Bank,Canara Bank,12,5,False,False,SUCCESS,False,
889dbf13-4ac8-44ab-afdb-61d5c4e4600b,2026-06-27 12:55:52,user426352@ybl,shop158465@okhdfcbank,ACC100426,RCV877927,330.52,P2M,dev_rxttqu6l2i,54.90.43.152,Surat,Union Bank of India,Bank of Baroda,12,5,False,False,SUCCESS,False,
3d2a13a9-7486-45c1-9cb8-4db88b766265,2026-06-27 12:56:01,user271927@okicici,store441862@okicici,ACC100271,RCV203400,214.34,P2M,dev_8yl68ntk63,107.188.18.54,Ahmedabad,Union Bank of India,SBI,12,5,False,True,SUCCESS,False,
6d36bcbb-e914-41a8-921b-2ded1fd8e752,2026-06-27 13:06:00,user403181@okicici,store214727@oksbi,ACC100403,RCV320586,387.41,P2P,dev_8xkodyr5pg,142.242.207.7,Delhi,IDFC First Bank,ICICI Bank,13,5,False,False,SUCCESS,False,
6d1cd89a-d2c9-4aff-b5f5-094378de627f,2026-06-27 13:08:18,user92330@okicici,biz751935@paytm,ACC100092,RCV445961,335.05,P2P,dev_s8q349dxbz,4.55.232.111,Kochi,Yes Bank,Yes Bank,13,5,False,False,SUCCESS,False,
6124085d-763f-45cf-8e6f-2ba13e09d11d,2026-06-27 13:11:10,user296592@oksbi,merchant645345@ybl,ACC100296,RCV556503,1488.57,P2P,dev_04x0qzfhom,223.84.5.77,Indore,Punjab National Bank,HDFC Bank,13,5,False,True,PENDING,False,
d28f5a8d-658e-4376-9113-f303db6f746a,2026-06-27 13:11:49,user262994@oksbi,store73949@okhdfcbank,ACC100262,RCV697466,63.01,P2P,dev_2ev5s4tl0t,21.46.12.141,Patna,Kotak Mahindra Bank,Canara Bank,13,5,False,False,SUCCESS,False,
2a9921ba-4353-4bb7-9872-f9db47e77d83,2026-06-27 13:13:16,user687576@okicici,biz93977@okaxis,ACC100687,RCV971322,157.76,P2P,dev_khhuz83yux,214.250.125.84,Indore,HDFC Bank,Union Bank of India,13,5,False,False,SUCCESS,False,
469353a6-abde-474c-9812-5e56b163c76a,2026-06-27 13:18:17,user311369@oksbi,shop126738@okicici,ACC100311,RCV533410,2933.36,P2P,dev_7jae58huxg,147.157.200.206,Guwahati,IDFC First Bank,IDFC First Bank,13,5,False,False,SUCCESS,False,
0cb8fa84-5ed0-40d9-aa81-ce47ca286d46,2026-06-27 13:19:12,user619952@oksbi,shop175955@okicici,ACC100619,RCV367917,783.05,P2P,dev_3bqwrmwlma,44.33.107.104,Chandigarh,Union Bank of India,Indian Bank,13,5,False,False,SUCCESS,False,
36f049ab-1087-4f75-9c00-58090bb20f99,2026-06-27 13:20:02,user1118507@okaxis,store439477@okhdfcbank,ACC101118,RCV488432,645.25,P2M,dev_rt4upr44es,177.167.20.18,Guwahati,Yes Bank,Punjab National Bank,13,5,False,False,SUCCESS,False,
2854f7d2-f6d0-4841-a36e-4cd270405b68,2026-06-27 13:27:20,user535814@ybl,shop66921@okhdfcbank,ACC100535,RCV203315,386.39,P2M,dev_1w1wudcbl4,71.41.221.168,Bengaluru,Axis Bank,Yes Bank,13,5,False,False,SUCCESS,False,
9a240765-5919-447f-8012-721bd291d126,2026-06-27 13:29:11,user126802@paytm,merchant666921@paytm,ACC100126,RCV291920,266.72,P2P,dev_zvgww4fyb8,161.70.221.211,Ahmedabad,Yes Bank,Axis Bank,13,5,False,False,SUCCESS,False,
f24d6aeb-1e82-446e-8059-7347f318b24d,2026-06-27 13:32:34,user1095469@okhdfcbank,biz708296@okicici,ACC101095,RCV123618,399.84,P2P,dev_xghu9ivlx6,50.195.53.29,Mumbai,Bank of Baroda,ICICI Bank,13,5,False,False,SUCCESS,False,
94f3e0b5-ec55-49d4-a508-e7dc464add28,2026-06-27 13:40:57,user628104@ybl,person29748@okhdfcbank,ACC100628,RCV963877,914.39,P2P,dev_jrmeyy1em3,185.69.84.252,Hyderabad,Bank of Baroda,IDFC First Bank,13,5,False,False,SUCCESS,False,
91b9d6fe-5c0e-4caa-aac5-860845e93f0e,2026-06-27 13:41:56,user849800@ybl,biz30438@okaxis,ACC100849,RCV242492,48.42,P2M,dev_6okwoalf4v,27.67.98.71,Bhopal,Indian Bank,Axis Bank,13,5,False,False,SUCCESS,False,
c64bf488-a798-49e6-a8bb-603765adf158,2026-06-27 13:54:58,user78600@paytm,store811220@paytm,ACC100078,RCV892905,689.11,P2M,dev_nvksp2ex5t,1.191.102.91,Surat,IDFC First Bank,Kotak Mahindra Bank,13,5,False,False,SUCCESS,False,
acd84d84-78fc-4ebe-a55c-005aa27a9313,2026-06-27 14:01:37,user281138@oksbi,store464256@oksbi,ACC100281,RCV604900,1031.82,P2P,dev_5qmktgv44f,139.214.64.234,Surat,Union Bank of India,SBI,14,5,False,False,SUCCESS,False,
0fa65ea6-b403-43d4-9c4c-de37f1a8fa12,2026-06-27 14:05:33,user937980@okhdfcbank,shop656920@oksbi,ACC100937,RCV520026,7549.8,P2P,dev_mlwwvtmnye,160.120.230.138,Hyderabad,Kotak Mahindra Bank,Yes Bank,14,5,False,True,FAILED,True,high_value_anomaly
db3846c0-cf68-407c-a7e1-6e1e71d757dc,2026-06-27 14:06:04,user802724@okaxis,person319646@okhdfcbank,ACC100802,RCV674697,611.11,P2M,dev_nl7olky5vt,103.154.212.117,Kolkata,Axis Bank,Canara Bank,14,5,False,False,SUCCESS,False,
d9b0d466-cb03-4b64-b11b-2a4abb57c043,2026-06-27 14:09:20,user69765@oksbi,shop251708@okicici,ACC100069,RCV893651,587.44,P2P,dev_qc1iyyo4ud,83.13.253.79,Kolkata,Punjab National Bank,HDFC Bank,14,5,False,False,SUCCESS,False,
44799a0c-3531-46fb-8a66-74c0e4b3613a,2026-06-27 14:10:18,user115823@ybl,store521148@okicici,ACC101158,RCV762855,1645.1,P2M,dev_e4t8dl8f5w,199.123.105.245,Ahmedabad,Bank of Baroda,IDFC First Bank,14,5,False,False,SUCCESS,False,
c0b297b8-d13d-4a12-996e-ce9e22b68f89,2026-06-27 14:11:28,user271927@okicici,shop7892@ybl,ACC100271,RCV507987,180.61,P2M,dev_8yl68ntk63,112.111.164.61,Ahmedabad,Union Bank of India,Kotak Mahindra Bank,14,5,False,False,SUCCESS,False,
eaa15e24-6765-4836-9bcb-e958e6f120e8,2026-06-27 14:13:53,user182941@okaxis,store693487@paytm,ACC100182,RCV395074,220.39,P2M,dev_6asgfqgdm1,107.116.131.158,Ahmedabad,SBI,Punjab National Bank,14,5,True,True,FAILED,True,unusual_geo_device
